Team,Year,Player,Salary
BOS,1993,Kevin Gamble,1200000
BOS,1993,Joe Kleine,1150000
BOS,1993,Ed Pinckney,1150000
BOS,1993,Dee Brown,865000
BOS,1993,Stojko Vrankovic,831000
BOS,1993,Dino Radja,711000
BOS,1993,Rick Fox,650000
BOS,1993,Michael Smith,650000
BOS,1993,John Bagley,550000
BOS,1993,Alaa Abdelnaby,500000
BOS,1993,A.J. Wynder,140000
BOS,1993,Marcus Webb,140000
BOS,1993,Bart Kofoed,140000
BOS,1993,Kenny Battle,140000
BOS,1993,Joe Wolf,29000
NJN,1993,Derrick Coleman,2870000
NJN,1993,Sam Bowie,2600000
NJN,1993,Kenny Anderson,2376000
NJN,1993,Drazen Petrovic,1615000
NJN,1993,Chris Morris,1510000
NJN,1993,Rumeal Robinson,1225000
NJN,1993,Chris Dudley,1200000
NJN,1993,Jayson Williams,800000
NJN,1993,Tate George,551000
NJN,1993,Rafael Addison,522000
NJN,1993,Rick Mahorn,500000
NJN,1993,Chucky Brown,140000
NJN,1993,Dan O'Sullivan,140000
NJN,1993,Dwayne Schintzius,140000
NJN,1993,Doug Lee,125000
ORL,1993,Shaquille O'Neal,3000000
ORL,1993,Dennis Scott,2400000
ORL,1993,Scott Skiles,1348000
ORL,1993,Terry Catledge,1086000
ORL,1993,Bison Dele,1011000
ORL,1993,Jerry Reynolds,910000
ORL,1993,Anthony Bowie,900000
ORL,1993,Lester Conner,890000
ORL,1993,Nick Anderson,800000
ORL,1993,Greg Kite,775000
ORL,1993,Jeff Turner,700000
ORL,1993,Steve Kerr,550000
ORL,1993,Chris Corchiani,300000
ORL,1993,Litterial Green,140000
ORL,1993,Donald Royal,140000
ORL,1993,Ron Grandison,15000
ORL,1993,Howard Wright,5000
MIA,1993,Rony Seikaly,2382000
MIA,1993,Steve Smith,2252000
MIA,1993,John Salley,2002000
MIA,1993,Glen Rice,1552000
MIA,1993,Brian Shaw,1413000
MIA,1993,Grant Long,1258000
MIA,1993,Harold Miner,912000
MIA,1993,Willie Burton,802000
MIA,1993,Alec Kessler,762000
MIA,1993,Kevin Edwards,750000
MIA,1993,Bimbo Coles,650000
MIA,1993,Keith Askins,250000
MIA,1993,Matt Geiger,140000
PHI,1993,Hersey Hawkins,2400000
PHI,1993,Armen Gilliam,2300000
PHI,1993,Johnny Dawkins,1900000
PHI,1993,Charles Shackleford,1720000
PHI,1993,Manute Bol,1650000
PHI,1993,Jeff Hornacek,1646000
PHI,1993,Andrew Lang,1040000
PHI,1993,Ron Anderson,950000
PHI,1993,Tim Perry,900000
PHI,1993,Clarence Weatherspoon,800000
PHI,1993,Kenny Payne,500000
PHI,1993,Eddie Lee Wilkins,500000
PHI,1993,Brian Oliver,456000
PHI,1993,Mitchell Wiggins,335000
PHI,1993,Greg Grant,270000
WSB,1993,Bernard King,2500000
WSB,1993,Pervis Ellison,2300000
WSB,1993,Rex Chapman,2004000
WSB,1993,Harvey Grant,1625000
WSB,1993,Michael Adams,1309000
WSB,1993,Tom Gugliotta,1250000
WSB,1993,William Bedford,925000
WSB,1993,Charles Jones,875000
WSB,1993,Ledell Eackles,780000
WSB,1993,LaBradford Smith,760000
WSB,1993,Buck Johnson,550000
WSB,1993,Larry Stewart,500000
WSB,1993,Don MacLean,463000
WSB,1993,Greg Foster,439000
WSB,1993,A.J. English,406000
WSB,1993,Brent Price,283000
WSB,1993,Doug Overton,140000
WSB,1993,Andre Turner,140000
CHI,1993,Michael Jordan,4000000
CHI,1993,Scottie Pippen,3425000
CHI,1993,Bill Cartwright,2200000
CHI,1993,Horace Grant,1900000
CHI,1993,Stacey King,1400000
CHI,1993,John Paxson,1200000
CHI,1993,Rodney McCray,1075000
CHI,1993,Will Perdue,625000
CHI,1993,Scott Williams,613000
CHI,1993,Bob Hansen,600000
CHI,1993,B.J. Armstrong,540000
CHI,1993,Craig Hodges,400000
CHI,1993,Trent Tucker,350000
CHI,1993,Corey Williams,200000
CHI,1993,Ricky Blanton,8000
CLE,1993,Hot Rod Williams,3786000
CLE,1993,Danny Ferry,3143000
CLE,1993,Brad Daugherty,2923000
CLE,1993,Larry Nance,2775000
CLE,1993,Mark Price,1690000
CLE,1993,Mike Sanders,1100000
CLE,1993,Craig Ehlo,1075000
CLE,1993,John Battle,910000
CLE,1993,Terrell Brandon,682000
CLE,1993,Gerald Wilkins,500000
CLE,1993,Henry James,477000
CLE,1993,Bobby Phills,250000
CLE,1993,Jerome Lane,225000
CLE,1993,Jay Guidinger,140000
CHH,1993,Larry Johnson,2540000
CHH,1993,Alonzo Mourning,2400000
CHH,1993,Kendall Gill,1908000
CHH,1993,Mike Gminski,1415000
CHH,1993,Sidney Green,1288000
CHH,1993,Johnny Newman,1175000
CHH,1993,Tom Hammonds,850000
CHH,1993,Dell Curry,750000
CHH,1993,Muggsy Bogues,700000
CHH,1993,Kenny Gattison,598000
CHH,1993,Kevin Lynch,250000
CHH,1993,Tony Bennett,140000
CHH,1993,David Wingate,129000
CHH,1993,Lorenzo Williams,7000
ATL,1993,Dominique Wilkins,3500000
ATL,1993,Jon Koncak,2450000
ATL,1993,Kevin Willis,2425000
ATL,1993,Blair Rasmussen,1988000
ATL,1993,Roy Hinson,1250000
ATL,1993,Travis Mays,1200000
ATL,1993,Stacey Augmon,1138000
ATL,1993,Adam Keefe,1000000
ATL,1993,Duane Ferrell,825000
ATL,1993,Mookie Blaylock,660000
ATL,1993,Maurice Cheeks,600000
ATL,1993,Paul Graham,500000
ATL,1993,Jeff Sanders,250000
ATL,1993,Morlon Wiley,250000
IND,1993,Reggie Miller,3211000
IND,1993,Rik Smits,2000000
IND,1993,LaSalle Thompson,2000000
IND,1993,Detlef Schrempf,1393000
IND,1993,Vern Fleming,1360000
IND,1993,George McCloud,1040000
IND,1993,Mike Sanders,910000
IND,1993,Pooh Richardson,800000
IND,1993,Malik Sealy,790000
IND,1993,Greg Dreiling,650000
IND,1993,Sam Mitchell,575000
IND,1993,Dale Davis,559000
IND,1993,Sean Green,355000
IND,1993,Kenny Williams,325000
IND,1993,Randy Wittman,300000
DET,1993,Dennis Rodman,2350000
DET,1993,Isiah Thomas,2272000
DET,1993,Mark Aguirre,1351000
DET,1993,Joe Dumars,1339000
DET,1993,Terry Mills,1337000
DET,1993,Bill Laimbeer,1319000
DET,1993,Orlando Woolridge,1108000
DET,1993,Gerald Glass,903000
DET,1993,Olden Polynice,850000
DET,1993,Darrell Walker,735000
DET,1993,Mark Randall,250000
DET,1993,Isaiah Morris,140000
MIL,1993,Moses Malone,2230000
MIL,1993,Frank Brickowski,1800000
MIL,1993,Danny Schayes,1600000
MIL,1993,Sam Vincent,1510000
MIL,1993,Todd Day,1325000
MIL,1993,Alvin Robertson,1283000
MIL,1993,Fred Roberts,866000
MIL,1993,Eric Murdock,700000
MIL,1993,Brad Lohaus,583000
MIL,1993,Lee Mayberry,520000
MIL,1993,Anthony Avent,500000
MIL,1993,Jon Barry,500000
MIL,1993,Blue Edwards,475000
MIL,1993,Anthony Pullard,140000
HOU,1993,Hakeem Olajuwon,3170000
HOU,1993,Otis Thorpe,2102000
HOU,1993,Kenny Smith,1983000
HOU,1993,Sleepy Floyd,1700000
HOU,1993,Vernon Maxwell,1542000
HOU,1993,Dave Jamerson,1034000
HOU,1993,Robert Horry,997000
HOU,1993,Carl Herrera,800000
HOU,1993,Tree Rollins,500000
HOU,1993,Tod Murphy,500000
HOU,1993,Matt Bullard,500000
HOU,1993,Scott Brooks,500000
HOU,1993,Mark Acres,250000
HOU,1993,Kennard Winchester,140000
HOU,1993,Winston Garland,134000
HOU,1993,Curtis Blair,25000
SAS,1993,David Robinson,5720000
SAS,1993,Terry Cummings,2407000
SAS,1993,Willie Anderson,2075000
SAS,1993,Sean Elliott,1802000
SAS,1993,J.R. Reid,1250000
SAS,1993,Antoine Carr,1233000
SAS,1993,Dale Ellis,1000000
SAS,1993,Vinny Del Negro,920000
SAS,1993,Larry Smith,500000
SAS,1993,David Wood,375000
SAS,1993,Vinnie Johnson,210000
SAS,1993,Kevin Pritchard,158000
SAS,1993,Lloyd Daniels,140000
SAS,1993,Avery Johnson,140000
SAS,1993,Sam Mack,140000
SAS,1993,Matt Othick,13000
UTA,1993,Karl Malone,2854000
UTA,1993,John Stockton,2200000
UTA,1993,Jeff Malone,1980000
UTA,1993,Jay Humphries,1800000
UTA,1993,Mark Eaton,1333000
UTA,1993,Mike Brown,1275000
UTA,1993,Tyrone Corbin,1100000
UTA,1993,Larry Krystkowiak,605000
UTA,1993,Isaac Austin,400000
UTA,1993,David Benoit,300000
UTA,1993,Corey Crowder,250000
UTA,1993,John Crotty,140000
UTA,1993,Stephen Howard,140000
UTA,1993,Tim Legler,140000
DEN,1993,Dikembe Mutombo,2400000
DEN,1993,Mahmoud Abdul-Rauf,2358000
DEN,1993,LaPhonso Ellis,1900000
DEN,1993,Mark Macon,1228000
DEN,1993,Reggie Williams,985000
DEN,1993,Bryant Stith,850000
DEN,1993,Kevin Brooks,800000
DEN,1993,Winston Garland,625000
DEN,1993,Scott Hastings,600000
DEN,1993,Anthony Cook,570000
DEN,1993,Todd Lichti,565180
DEN,1993,Marcus Liberty,360000
DEN,1993,Robert Pack,250000
DEN,1993,Robert Werdann,145000
DEN,1993,Gary Plummer,140000
MIN,1993,Chuck Person,2156000
MIN,1993,Christian Laettner,2100000
MIN,1993,Micheal Williams,1775000
MIN,1993,Felton Spencer,1610000
MIN,1993,Luc Longley,1590000
MIN,1993,Doug West,1275000
MIN,1993,Thurl Bailey,1000000
MIN,1993,Brad Sellers,700000
MIN,1993,Lance Blanks,490000
MIN,1993,Marlon Maxey,325000
MIN,1993,Gundars Vetra,275000
MIN,1993,Bob McCann,225000
MIN,1993,Chris Smith,200000
MIN,1993,Reggie Fox,11000
DAL,1993,Derek Harper,2069000
DAL,1993,Doug Smith,1845000
DAL,1993,Fat Lever,1802000
DAL,1993,Terry Davis,1537000
DAL,1993,Randy White,930000
DAL,1993,Donald Hodge,650000
DAL,1993,Sean Rooks,375000
DAL,1993,Tracy Moore,250000
DAL,1993,Mike Iuzzolino,241000
DAL,1993,Brian Howard,200000
DAL,1993,Steve Bardo,150000
DAL,1993,Walter Bond,150000
DAL,1993,Dexter Cambridge,150000
DAL,1993,John Shasky,150000
DAL,1993,Radisav Curcic,140000
DAL,1993,Walter Palmer,140000
DAL,1993,Roy Tarpley,80000
PHO,1993,Charles Barkley,2420000
PHO,1993,Tom Chambers,1885000
PHO,1993,Kevin Johnson,1850000
PHO,1993,Danny Ainge,1330000
PHO,1993,Kurt Rambis,1100000
PHO,1993,Mark West,1000000
PHO,1993,Jerrod Mustaf,904000
PHO,1993,Ed Nealy,800000
PHO,1993,Dan Majerle,735000
PHO,1993,Oliver Miller,517000
PHO,1993,Tim Kempton,500000
PHO,1993,Negele Knight,469000
PHO,1993,Cedric Ceballos,350000
PHO,1993,Richard Dumas,140000
PHO,1993,Frank Johnson,140000
PHO,1993,Alex Stivrins,140000
SEA,1993,Benoit Benjamin,3175000
SEA,1993,Gary Payton,2183000
SEA,1993,Ricky Pierce,2000000
SEA,1993,Michael Cage,1390000
SEA,1993,Derrick McKey,1162000
SEA,1993,Eddie Johnson,1100000
SEA,1993,Nate McMillan,750000
SEA,1993,Shawn Kemp,650000
SEA,1993,Rich King,600000
SEA,1993,Dana Barros,500000
SEA,1993,Gerald Paddio,190000
SEA,1993,Vincent Askew,180000
SEA,1993,Steve Scheffler,140000
SEA,1993,Corey Gaines,13000
POR,1993,Jerome Kersey,2655000
POR,1993,Kevin Duckworth,2213000
POR,1993,Terry Porter,2200000
POR,1993,Buck Williams,1850000
POR,1993,Clifford Robinson,1665000
POR,1993,Clyde Drexler,1378000
POR,1993,Rod Strickland,1200000
POR,1993,Mark Bryant,1100000
POR,1993,Tracy Murray,725000
POR,1993,Mario Elie,608000
POR,1993,Dave Johnson,500000
POR,1993,Reggie Smith,275000
LAC,1993,Danny Manning,2600000
LAC,1993,Ron Harper,2220000
LAC,1993,Stanley Roberts,1900000
LAC,1993,Mark Jackson,1790000
LAC,1993,Ken Norman,1275000
LAC,1993,Gary Grant,1128000
LAC,1993,Loy Vaught,1100000
LAC,1993,John Williams,800000
LAC,1993,Randy Woods,500000
LAC,1993,Elmore Spencer,438000
LAC,1993,James Edwards,250000
LAC,1993,Jaren Jackson,140000
LAC,1993,Kiki Vandeweghe,140000
LAC,1993,Tito Horford,7000
LAL,1993,Vlade Divac,3633000
LAL,1993,Sam Perkins,3047000
LAL,1993,Magic Johnson,2500000
LAL,1993,James Worthy,1850000
LAL,1993,A.C. Green,1750000
LAL,1993,Byron Scott,1100000
LAL,1993,James Edwards,1000000
LAL,1993,Sedale Threatt,796000
LAL,1993,Anthony Peeler,700000
LAL,1993,Elden Campbell,575000
LAL,1993,Tony Smith,450000
LAL,1993,Jack Haley,390000
LAL,1993,Sean Higgins,250000
LAL,1993,Keith Owens,250000
LAL,1993,Alex Blackwell,140000
LAL,1993,Duane Cooper,140000
LAL,1993,Cliff Robinson,140000
LAL,1993,Rory Sparrow,140000
GSW,1993,Chris Mullin,2844000
GSW,1993,Billy Owens,1962000
GSW,1993,Sarunas Marciulionis,1500000
GSW,1993,Tyrone Hill,1400000
GSW,1993,Alton Lister,1283000
GSW,1993,Jim Petersen,1221000
GSW,1993,Victor Alexander,942000
GSW,1993,Chris Gatling,910000
GSW,1993,Tim Hardaway,690000
GSW,1993,Tom Tolbert,606000
GSW,1993,Jeff Grayer,550000
GSW,1993,Latrell Sprewell,550000
GSW,1993,Byron Houston,500000
GSW,1993,Jud Buechler,375000
GSW,1993,Keith Jennings,140000
SAC,1993,Ralph Sampson,2685000
SAC,1993,Wayman Tisdale,2333000
SAC,1993,Lionel Simmons,1464000
SAC,1993,Spud Webb,1317000
SAC,1993,Walt Williams,1275000
SAC,1993,Mitch Richmond,1036000
SAC,1993,Duane Causwell,950000
SAC,1993,Anthony Bonner,763000
SAC,1993,Pete Chilcutt,630000
SAC,1993,Les Jepsen,504000
SAC,1993,Jim Les,413000
SAC,1993,Randy Brown,250000
SAC,1993,Marty Conlon,200000
SAC,1993,Stan Kimbrough,133000
NYK,1994,Patrick Ewing,3825000
NYK,1994,Charles Smith,2557000
NYK,1994,Rolando Blackman,1995000
NYK,1994,Charles Oakley,1950000
NYK,1994,Derek Harper,1927000
NYK,1994,Herb Williams,1600000
NYK,1994,Greg Anthony,1269000
NYK,1994,Bo Kimble,1150000
NYK,1994,John Starks,1112000
NYK,1994,Doc Rivers,1110000
NYK,1994,Anthony Mason,1100000
NYK,1994,Tim McCormick,850000
NYK,1994,Hubert Davis,764000
NYK,1994,Anthony Bonner,650000
NYK,1994,Eric Anderson,250000
ORL,1994,Shaquille O'Neal,3900000
ORL,1994,Dennis Scott,2820000
ORL,1994,Nick Anderson,2670000
ORL,1994,Scott Skiles,1722000
ORL,1994,Terry Catledge,1386000
ORL,1994,Jerry Reynolds,1288000
ORL,1994,Anfernee Hardaway,1244000
ORL,1994,Greg Kite,985000
ORL,1994,Anthony Bowie,900000
ORL,1994,Donald Royal,890000
ORL,1994,Anthony Avent,650000
ORL,1994,Larry Krystkowiak,644000
ORL,1994,Todd Lichti,565000
ORL,1994,Litterial Green,250000
ORL,1994,Lester Conner,25000
NJN,1994,Benoit Benjamin,3575000
NJN,1994,Derrick Coleman,3440000
NJN,1994,Kenny Anderson,2925000
NJN,1994,Chris Morris,1785000
NJN,1994,Johnny Newman,1435000
NJN,1994,Kevin Edwards,1200000
NJN,1994,Armen Gilliam,1200000
NJN,1994,Jayson Williams,950000
NJN,1994,Dwayne Schintzius,921000
NJN,1994,Rick Mahorn,650000
NJN,1994,Rex Walters,650000
NJN,1994,Tate George,626000
NJN,1994,P.J. Brown,600000
NJN,1994,David Wesley,150000
MIA,1994,Rony Seikaly,3057000
MIA,1994,John Salley,2452000
MIA,1994,Steve Smith,2252000
MIA,1994,Glen Rice,2002000
MIA,1994,Brian Shaw,1513000
MIA,1994,Grant Long,1410000
MIA,1994,Harold Miner,1186000
MIA,1994,Willie Burton,1002000
MIA,1994,Alec Kessler,922000
MIA,1994,Bimbo Coles,802000
MIA,1994,Manute Bol,650000
MIA,1994,Keith Askins,313000
MIA,1994,Matt Geiger,250000
BOS,1994,Robert Parish,4000000
BOS,1994,Sherman Douglas,2300000
BOS,1994,Xavier McDaniel,2145000
BOS,1994,Dino Radja,1650000
BOS,1994,Ed Pinckney,1470000
BOS,1994,Kevin Gamble,1100000
BOS,1994,Dee Brown,1025000
BOS,1994,Stojko Vrankovic,831000
BOS,1994,Alaa Abdelnaby,805000
BOS,1994,Rick Fox,755000
BOS,1994,Acie Earl,650000
BOS,1994,John Bagley,600000
BOS,1994,Lorenzo Williams,250000
BOS,1994,Chris Corchiani,150000
BOS,1994,Matt Wenstrom,150000
PHI,1994,Shawn Bradley,2700000
PHI,1994,Johnny Dawkins,2100000
PHI,1994,Jeff Hornacek,1946000
PHI,1994,Tim Perry,1550000
PHI,1994,Sidney Green,1512000
PHI,1994,Moses Malone,1200000
PHI,1994,Clarence Weatherspoon,1040000
PHI,1994,Dana Barros,750000
PHI,1994,Greg Graham,700000
PHI,1994,Brian Oliver,456000
PHI,1994,Sean Green,400000
PHI,1994,Ron Anderson,300000
PHI,1994,Eric Leckner,300000
PHI,1994,Michael Curry,150000
PHI,1994,Orlando Woolridge,150000
PHI,1994,Eddie Lee Wilkins,100000
WSB,1994,Kevin Duckworth,2313000
WSB,1994,Pervis Ellison,2300000
WSB,1994,Rex Chapman,2004000
WSB,1994,Calbert Cheaney,2000000
WSB,1994,Tom Gugliotta,1625000
WSB,1994,Michael Adams,1309000
WSB,1994,LaBradford Smith,940000
WSB,1994,Buck Johnson,715000
WSB,1994,Don MacLean,601000
WSB,1994,Larry Stewart,600000
WSB,1994,Gheorghe Muresan,500000
WSB,1994,Doug Overton,500000
WSB,1994,Kenny Walker,400000
WSB,1994,Brent Price,283000
WSB,1994,Mitchell Butler,150000
ATL,1994,Dominique Wilkins,3500000
ATL,1994,Jon Koncak,2900000
ATL,1994,Kevin Willis,2625000
ATL,1994,Blair Rasmussen,2457000
ATL,1994,Mookie Blaylock,1630000
ATL,1994,Roy Hinson,1445000
ATL,1994,Stacey Augmon,1400000
ATL,1994,Andrew Lang,1228000
ATL,1994,Adam Keefe,1200000
ATL,1994,Craig Ehlo,1200000
ATL,1994,Duane Ferrell,1025000
ATL,1994,Doug Edwards,650000
ATL,1994,Paul Graham,600000
ATL,1994,Greg Foster,250000
ATL,1994,Steve Henson,250000
ATL,1994,Ennis Whatley,150000
CHI,1994,Michael Jordan,4000000
CHI,1994,Scottie Pippen,3075000
CHI,1994,Bill Cartwright,2400000
CHI,1994,Horace Grant,1950000
CHI,1994,Stacey King,1600000
CHI,1994,Will Perdue,1200000
CHI,1994,Toni Kukoc,1025000
CHI,1994,John Paxson,800000
CHI,1994,Scott Williams,641000
CHI,1994,B.J. Armstrong,620000
CHI,1994,Corie Blount,620000
CHI,1994,A.J. English,150000
CHI,1994,Steve Kerr,150000
CHI,1994,Pete Myers,150000
CHI,1994,Bill Wennington,150000
IND,1994,Reggie Miller,3011000
IND,1994,Rik Smits,2500000
IND,1994,LaSalle Thompson,2000000
IND,1994,Pooh Richardson,1694000
IND,1994,Vern Fleming,1560000
IND,1994,Derrick McKey,1262000
IND,1994,Malik Sealy,1023000
IND,1994,Scott Haskin,833000
IND,1994,Sam Mitchell,715000
IND,1994,Dale Davis,688000
IND,1994,Byron Scott,650000
IND,1994,Antonio Davis,565000
IND,1994,Kenny Williams,375000
IND,1994,Haywoode Workman,320000
CLE,1994,Hot Rod Williams,3786000
CLE,1994,Danny Ferry,3543000
CLE,1994,Brad Daugherty,3541000
CLE,1994,Mark Price,2850000
CLE,1994,Larry Nance,2840000
CLE,1994,Gerald Wilkins,2278000
CLE,1994,John Battle,1120000
CLE,1994,Tyrone Hill,1075000
CLE,1994,Terrell Brandon,840000
CLE,1994,Chris Mills,650000
CLE,1994,Gerald Madkins,475000
CLE,1994,Bobby Phills,313000
CLE,1994,Jay Guidinger,250000
CLE,1994,Sedric Toney,150000
CHH,1994,Larry Johnson,3125000
CHH,1994,Alonzo Mourning,3120000
CHH,1994,Hersey Hawkins,2400000
CHH,1994,Mike Gminski,1850000
CHH,1994,Kenny Gattison,1250000
CHH,1994,Rumeal Robinson,1240000
CHH,1994,Eddie Johnson,1150000
CHH,1994,Dell Curry,1040000
CHH,1994,Muggsy Bogues,900000
CHH,1994,Scott Burrell,650000
CHH,1994,David Wingate,570000
CHH,1994,Kevin Lynch,325000
CHH,1994,Tony Bennett,182000
CHH,1994,LeRon Ellis,150000
MIL,1994,Frank Brickowski,1850000
MIL,1994,Danny Schayes,1750000
MIL,1994,Todd Day,1723000
MIL,1994,Orlando Woolridge,1542000
MIL,1994,Ken Norman,1510000
MIL,1994,Blue Edwards,1500000
MIL,1994,Brad Lohaus,958000
MIL,1994,Vin Baker,866000
MIL,1994,Eric Murdock,800000
MIL,1994,Lee Mayberry,670000
MIL,1994,Jon Barry,650000
MIL,1994,Anthony Cook,650000
MIL,1994,Derek Strong,420000
DET,1994,Isiah Thomas,2520000
DET,1994,Sean Elliott,1807000
DET,1994,Terry Mills,1614000
DET,1994,Mark Macon,1498000
DET,1994,Mark Aguirre,1471000
DET,1994,Bill Laimbeer,1300000
DET,1994,Joe Dumars,1280000
DET,1994,Lindsey Hunter,902000
DET,1994,Olden Polynice,850000
DET,1994,Allan Houston,736000
DET,1994,Greg Anderson,650000
DET,1994,Marcus Liberty,650000
DET,1994,David Wood,488000
DET,1994,Tracy Moore,40000
DET,1994,Tod Murphy,20000
HOU,1994,Hakeem Olajuwon,3170000
HOU,1994,Otis Thorpe,2418000
HOU,1994,Kenny Smith,2150000
HOU,1994,Sleepy Floyd,1700000
HOU,1994,Vernon Maxwell,1424000
HOU,1994,Robert Horry,1200000
HOU,1994,Carl Herrera,1000000
HOU,1994,Mario Elie,790000
HOU,1994,Dave Jamerson,780000
HOU,1994,Matt Bullard,650000
HOU,1994,Sam Cassell,650000
HOU,1994,Scott Brooks,525000
HOU,1994,Richard Petruska,150000
HOU,1994,Eric Riley,150000
SAS,1994,David Robinson,5740000
SAS,1994,Dennis Rodman,2450000
SAS,1994,Terry Cummings,2407000
SAS,1994,Willie Anderson,2075000
SAS,1994,J.R. Reid,1818000
SAS,1994,Antoine Carr,1353000
SAS,1994,Dale Ellis,1300000
SAS,1994,Vinny Del Negro,1195365
SAS,1994,Negele Knight,496000
SAS,1994,Lloyd Daniels,182000
SAS,1994,Sleepy Floyd,150000
SAS,1994,Chris Whitney,150000
UTA,1994,Karl Malone,3081000
UTA,1994,John Stockton,2400000
UTA,1994,Jeff Malone,2380000
UTA,1994,Jay Humphries,1800000
UTA,1994,Felton Spencer,1581000
UTA,1994,Tyrone Corbin,1400000
UTA,1994,Mark Eaton,1333000
UTA,1994,David Benoit,810000
UTA,1994,Luther Wright,650000
UTA,1994,Tom Chambers,605000
UTA,1994,Isaac Austin,450000
UTA,1994,John Crotty,200000
UTA,1994,Walter Bond,150000
UTA,1994,Bryon Russell,150000
DEN,1994,Dikembe Mutombo,3000000
DEN,1994,LaPhonso Ellis,2350000
DEN,1994,Mahmoud Abdul-Rauf,1825000
DEN,1994,Alvin Robertson,1408000
DEN,1994,Reggie Williams,1258000
DEN,1994,Bison Dele,1244000
DEN,1994,Mark Randall,1200000
DEN,1994,Bryant Stith,1100000
DEN,1994,Kevin Brooks,975000
DEN,1994,Tom Hammonds,800000
DEN,1994,Robert Pack,400000
DEN,1994,Robert Werdann,250000
DEN,1994,Darnell Mee,150000
DEN,1994,Rodney Rogers,150000
MIN,1994,Christian Laettner,2730000
MIN,1994,Chuck Person,2156000
MIN,1994,Micheal Williams,2075000
MIN,1994,Isaiah Rider,2000000
MIN,1994,Luc Longley,1590000
MIN,1994,Mike Brown,1375000
MIN,1994,Doug West,1275000
MIN,1994,Thurl Bailey,1000000
MIN,1994,Marlon Maxey,375000
MIN,1994,Gundars Vetra,300000
MIN,1994,Chris Smith,270000
MIN,1994,Tellis Frank,200000
MIN,1994,Brian Davis,150000
DAL,1994,Fat Lever,2203000
DAL,1994,Jamal Mashburn,2033000
DAL,1994,Jim Jackson,2000000
DAL,1994,Tony Campbell,1682000
DAL,1994,Doug Smith,1650000
DAL,1994,Terry Davis,1200000
DAL,1994,Randy White,922000
DAL,1994,Donald Hodge,845000
DAL,1994,Sean Rooks,488000
DAL,1994,Lucious Harris,350000
DAL,1994,Greg Dreiling,300000
DAL,1994,Popeye Jones,275000
DAL,1994,Tim Legler,250000
DAL,1994,Roy Tarpley,80000
DAL,1994,Darren Morningstar,43000
SEA,1994,Sam Perkins,3587000
SEA,1994,Gary Payton,2383000
SEA,1994,Ricky Pierce,2100000
SEA,1994,Kendall Gill,2000000
SEA,1994,Michael Cage,1502000
SEA,1994,Detlef Schrempf,1308000
SEA,1994,Nate McMillan,850000
SEA,1994,Shawn Kemp,750000
SEA,1994,Rich King,700000
SEA,1994,Ervin Johnson,617000
SEA,1994,Steve Scheffler,170000
PHO,1994,Charles Barkley,3250000
PHO,1994,Dan Majerle,2975000
PHO,1994,Kevin Johnson,2300000
PHO,1994,Cedric Ceballos,2000000
PHO,1994,A.C. Green,1885000
PHO,1994,Danny Ainge,1690000
PHO,1994,Richard Dumas,1300000
PHO,1994,Jerrod Mustaf,1073000
PHO,1994,Mark West,1000000
PHO,1994,Tom Chambers,690000
PHO,1994,Oliver Miller,672000
PHO,1994,Tim Kempton,650000
PHO,1994,Joe Kleine,650000
PHO,1994,Malcolm Mackey,550000
PHO,1994,Frank Johnson,500000
PHO,1994,Duane Cooper,150000
PHO,1994,Joe Courtney,150000
GSW,1994,Tim Hardaway,3340000
GSW,1994,Chris Mullin,2844000
GSW,1994,Billy Owens,2414000
GSW,1994,Sarunas Marciulionis,1900000
GSW,1994,Chris Webber,1600000
GSW,1994,Jim Petersen,1521000
GSW,1994,Victor Alexander,1160000
GSW,1994,Chris Gatling,1120000
GSW,1994,Jeff Grayer,715000
GSW,1994,Latrell Sprewell,700000
GSW,1994,Byron Houston,600000
GSW,1994,Jud Buechler,375000
GSW,1994,Avery Johnson,300000
GSW,1994,Keith Jennings,250000
GSW,1994,Andre Spencer,250000
GSW,1994,Josh Grant,150000
POR,1994,Buck Williams,5050000
POR,1994,Jerome Kersey,2940000
POR,1994,Terry Porter,2500000
POR,1994,Harvey Grant,2429000
POR,1994,Clifford Robinson,2336000
POR,1994,Clyde Drexler,1578000
POR,1994,Rod Strickland,1560000
POR,1994,Mark Bryant,1300000
POR,1994,Tracy Murray,943000
POR,1994,Chris Dudley,790000
POR,1994,Dave Johnson,650000
POR,1994,James Robinson,650000
POR,1994,Reggie Smith,358000
POR,1994,A.J. English,150000
POR,1994,Elliot Perry,150000
POR,1994,Kevin Thompson,150000
LAL,1994,Vlade Divac,4133000
LAL,1994,Sam Bowie,3200000
LAL,1994,Magic Johnson,2500000
LAL,1994,Sedale Threatt,2400000
LAL,1994,James Worthy,1800000
LAL,1994,Elden Campbell,1700000
LAL,1994,Doug Christie,1445000
LAL,1994,James Edwards,1300000
LAL,1994,Nick Van Exel,1100000
LAL,1994,George Lynch,1100000
LAL,1994,Anthony Peeler,910000
LAL,1994,Tony Smith,800000
LAL,1994,Kurt Rambis,400000
LAL,1994,Jack Haley,390000
LAL,1994,Antonio Harvey,150000
LAL,1994,Trevor Wilson,150000
